8493,0,0
8506,0,0
8519,0,0
8532,0,0
8546,0,0
8559,0,0
8572,0,0
8586,0,0
8599,0,0
8612,0,0
8626,0,0
8639,0,0
8652,0,0
8666,0,0
8679,0,0
8692,0,0
8706,0,0
8719,0,0
8732,0,0
8745,0,0
8759,0,0
8772,0,0
8785,0,0
8799,0,0
8812,0,0
8825,0,0
8839,0,0
8852,0,0
8865,0,0
8879,0,0
8892,0,0
8905,0,0
8919,0,0
8932,0,0
8945,0,0
8958,0,0
8972,0,0
8985,0,0
8998,0,0
9012,0,0
9024,0,0
9037,0,0
9051,0,0
9064,0,0
9077,0,0
9091,0,0
9104,0,0
9117,0,0
9131,0,0
9144,0,0
9157,0,0
9170,0,0
9184,0,0
9197,0,0
9210,0,0
9224,0,0
9237,0,0
9250,0,0
9264,0,0
9277,0,0
9290,0,0
9304,0,0
9317,0,0
9330,0,0
9344,0,0
9357,0,0
9370,0,0
9383,0,0
9397,0,0
9410,0,0
9423,0,0
9437,0,0
9450,0,0
9463,0,0
9477,0,0
9490,0,0
9503,0,0
9517,0,0
9530,0,0
9543,0,0
9556,0,0
9570,0,0
9583,0,0
9596,0,0
9610,0,0
9623,0,0
9635,0,0
9649,0,0
9662,0,0
9675,0,0
9689,0,0
9702,0,0
9715,0,0
9729,0,0
9742,0,0
9755,0,0
9768,0,0
9782,0,0
9795,0,0
9808,0,0
9822,0,0
9835,0,0
9848,0,0
9862,0,0
9875,0,0
9888,0,0
9902,0,0
9915,0,0
9928,0,0
9942,0,0
9955,0,0
9968,0,0
9981,0,0
9995,0,0
10008,0,0
10021,0,0
10035,0,0
10048,0,0
10061,0,0
10075,0,0
10088,0,0
10101,0,0
10115,0,0
10128,0,0
10141,0,0
10155,0,0
10168,0,0
10181,0,0
10194,0,0
10208,0,0
10221,0,0
10234,0,0
10248,0,0
10261,0,0
10274,0,0
10288,0,0
10301,0,0
10315,10,0
10329,10,0
10342,10,7
10355,10,16
10369,10,21
10382,10,24
10395,10,20
10408,10,18
10422,10,19
10435,10,7
10449,10,7
10463,10,2
10476,10,-6
10489,10,-7
10503,10,-7
10516,10,-4
10529,10,-3
10543,10,0
10556,10,0
10569,10,0
10583,10,0
10596,10,0
10609,10,0
10622,10,0
10636,10,0
10650,10,0
10663,10,0
10677,10,0
10690,10,0
10703,10,0
10717,10,0
10730,10,0
10743,10,0
10757,10,0
10770,10,0
10783,10,0
10797,10,0
10810,10,0
10823,10,0
10836,10,0
10850,10,0
10863,10,0
10877,10,0
10891,10,0
10904,10,0
10917,10,0
10931,10,0
10944,10,0
10957,10,0
10971,10,0
10984,10,0
10997,10,0
11011,10,0
11024,10,0
11037,10,0
11051,10,0
11064,10,0
11078,10,0
11091,10,0
11105,10,0
11118,10,0
11131,10,0
11145,10,0
11158,10,0
11171,10,0
11185,10,0
11198,10,0
11211,10,0
11225,10,0
11238,10,0
11251,10,0
11265,10,0
11278,10,0
11291,10,0
11305,10,0
11319,10,0
11332,10,0
11345,10,0
11359,10,0
11372,10,0
11385,10,0
11399,10,0
11412,10,0
11425,10,0
11439,10,0
11452,10,0
11465,10,0
11479,10,0
11492,10,0
11505,10,0
11520,10,0
11533,10,0
11546,10,0
11559,10,0
11573,10,0
11586,10,0
11599,10,0
11613,10,0
11626,10,0
11639,10,0
11653,10,0
11666,10,0
11679,10,0
11693,10,0
11706,10,0
11719,10,0
11734,10,0
11747,10,0
11760,10,0
11773,10,0
11787,10,0
11800,10,0
11813,10,0
11827,10,0
11840,10,0
11853,10,0
11867,10,0
11880,10,0
11893,10,0
11907,10,0
11920,10,0
11934,10,0
11948,10,0
11961,10,0
11974,10,0
11987,10,0
12001,10,0
12014,10,0
12027,10,0
12041,10,0
12054,10,0
12067,10,0
12081,10,0
12094,10,0
12107,10,0
12121,10,0
12134,10,0
12147,10,0
12162,10,0
12175,10,0
12188,10,0
12201,10,0
12215,10,0
12228,10,0
12241,10,0
12255,10,0
12268,10,0
12281,10,0
12295,10,0
12308,10,0
12321,0,0
12335,0,0
12348,0,0
12361,0,-15
12376,0,-17
12389,0,-24
12402,0,-25
12416,0,-24
12429,0,-21
12442,0,-16
12455,0,-11
12469,0,-7
12482,0,1
12495,0,2
12509,0,4
12522,0,4
12535,0,3
12549,0,1
12562,0,0
12575,0,0
12589,0,0
12602,0,0
12615,0,0
12628,0,0
12642,0,0
12655,0,0
12668,0,0
12683,0,0
12696,0,0
12709,0,0
12723,0,0
12736,0,0
12749,0,0
12763,0,0
12776,0,0
12789,0,0
12803,0,3
12816,0,1
12829,0,0
12843,0,4
12856,0,2
12869,0,1
12882,0,0
12896,0,0
12909,0,0
12922,0,0
12936,0,0
12949,0,0
12962,0,0
12976,0,0
12989,0,0
13002,0,0
13016,0,0
13029,0,0
13042,0,0
13056,0,0
13069,0,0
13082,0,0
13095,0,0
13109,0,0
13122,0,0
13135,0,0
13149,0,0
13162,0,0
13175,0,0
13189,0,0
13202,0,0
13215,0,0
13229,0,0
13243,0,0
13256,0,0
13270,0,0
13283,0,0
13296,0,0
13309,0,0
13323,0,0
13336,0,0
13349,0,0
13363,0,0
13376,0,0
13389,0,0
13403,0,0
13416,0,0
13429,0,0
13443,0,0
13456,0,0
13469,0,0
13483,0,0
13496,0,0
13509,0,0
13522,0,0
13536,0,0
13549,0,0
13562,0,0
13576,0,0
13589,0,0
13602,0,0
13616,0,0
13629,0,0
13642,0,0
13656,0,0
13669,0,0
13682,0,0
13696,0,0
13709,0,0
13722,0,0
13735,0,0
13749,0,0
13762,0,0
13775,0,0
13789,0,0
13802,0,0
13815,0,0
13829,0,0
13843,0,0
13856,0,0
13870,0,0
13883,0,0
13896,0,0
13910,0,0
13923,0,0
13936,0,0
13949,0,0
13963,0,0
13976,0,0
13989,0,0
14003,0,0
14016,0,0
14029,0,0
14043,0,0
14056,0,0
14069,0,0
14083,0,0
14096,0,0
14109,0,0
14123,0,0
14136,0,0
14149,0,0
14162,0,0
14176,0,0
14189,0,0
14202,0,0
14216,0,0
14229,0,0
14242,0,0
14256,0,0
14269,0,0
14282,0,0
14296,0,0
14309,0,0
14322,15,0
14336,15,0
14349,15,0
14363,15,13
